"","pi_D08","is_ok","CO2.PPM.","SIO2.WT..","TIO2.WT..","AL2O3.WT..","FeOT_calc","MGO.WT..","CAO.WT..","NA2O.WT..","K2O.WT..","P2O5.WT..","NB.PPM.","CE.PPM.","LA.PPM."
"2715",NA,0,2.42324587393681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2716",NA,0,2.42488163663107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2717",NA,0,2.42813479402879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2718",NA,0,2.43136376415899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2719",NA,0,2.42975228000241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2720",NA,0,2.42651126136458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2721",NA,0,2.41664050733828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2722",NA,0,2.42160392686983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2723",NA,0,2.01703333929878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2724",NA,0,2.09342168516224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2725",NA,0,2.18184358794477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2726",NA,0,2.21748394421391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2727",NA,0,2.23044892137827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2728",NA,0,2.24797326636181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2729",NA,0,2.24551266781415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2730",NA,0,2.25042000230889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2731",NA,0,2.27875360095283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2732",NA,0,2.25285303097989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2733",NA,0,2.25767857486918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2734",NA,0,2.25767857486918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2735",NA,0,2.25767857486918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2736",NA,0,2.26007138798507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2737",NA,0,2.25285303097989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2738",NA,0,2.26007138798507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2739",NA,0,2.27415784926368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2740",NA,0,2.26481782300954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2741",NA,0,2.26481782300954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2742",NA,0,2.26245108973043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2743",NA,0,2.26007138798507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2744",NA,0,2.2718416065365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2745",NA,0,2.05307844348342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2746",NA,0,2.17897694729317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2747",NA,0,2.20951501454263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2748",NA,0,2.22271647114758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2749",NA,0,2.24551266781415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2750",NA,0,2.22271647114758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2751",NA,0,1.51851393987789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2752",NA,0,1.77085201164214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2753",NA,0,1.95904139232109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2754",NA,0,2.06445798922692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2755",NA,0,2.15228834438306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2756",NA,0,2.22788670461367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2757",NA,0,2.28555730900777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2758",NA,0,2.33243845991561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2759",NA,0,2.36921585741014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2760",NA,0,2.39794000867204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2761",NA,0,2.41995574848976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2762",NA,0,2.43933269383026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2763",NA,0,2.44715803134222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2764",NA,0,2.45636603312904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2765",NA,0,2.46686762035411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2766",NA,0,2.48429983934679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2767",NA,0,2.15836249209525,49.12,0.85,16.11,6.38,10.27,13.99,1.91,0.043,0.047,NA,NA,NA
"2768",NA,0,2.33645973384853,49.16,0.87,15.91,6.23,10.76,14.17,1.85,0.044,0.061,NA,NA,NA
"2769",NA,0,1.85125834871908,50.78,0.87,17.54,5.14,8.27,14.18,1.66,0.082,0.134,NA,NA,NA
"2770",NA,0,2.1846914308176,48.96,0.89,16.84,6.07,9.56,14.54,1.98,0.042,0.026,NA,NA,NA
"2771",NA,0,2.20682587603185,49.03,0.83,15.97,6.97,10.13,13.99,1.83,0.037,0.027,NA,NA,NA
"2772",NA,0,2.47275644931721,50.51,0.8,16.39,6.77,8.6,13.68,1.31,0.032,0.031,NA,NA,NA
"2773",NA,0,2.20682587603185,49.06,0.87,16.04,6.83,10.42,14.68,1.84,0.04,0.023,NA,NA,NA
"2774",NA,0,2.13987908640124,49.06,0.87,16.04,6.83,10.42,14.68,1.84,0.04,0.023,NA,NA,NA
"2775",NA,0,1.64345267648619,49.42,0.95,17.17,7.15,8.39,15,2.12,0.039,0.07,NA,NA,NA
"2776",NA,0,1.54406804435028,48.25,0.88,16.5,7.78,9.19,14.97,1.88,0.042,0.026,NA,NA,NA
"2777",NA,0,1.85733249643127,49.03,0.89,16.98,7.01,8.98,14.93,1.85,0.038,0.018,NA,NA,NA
"2778",NA,0,1.93449845124357,49.01,0.88,16.93,7.02,8.9,15.1,1.97,0.04,0.022,NA,NA,NA
"2779",NA,0,1.76342799356294,48.84,0.88,16.01,8.4,9.66,14.37,1.88,0.038,0.057,NA,NA,NA
"2780",NA,0,1.77085201164214,48.37,0.87,15.79,8.9,10.06,14.13,1.85,0.04,0.056,NA,NA,NA
"2781",NA,0,2.12385164096709,49.47,0.92,16.82,5.69,8.46,15.08,1.78,0.041,0.031,NA,NA,NA
"2782",NA,0,3.01828430842653,49.1,1.022,18.3,10.7,5.82,11.9,2.17,0.402,NA,NA,NA,NA
"2783",NA,0,3.1034616220947,48.1,1.25,20.3,9.25,5.25,12.5,2.38,0.377,NA,NA,NA,NA
"2784",NA,0,2.76192783842053,49.5,0.866,20.3,11.3,4.63,12.7,2.23,0.344,NA,NA,NA,NA
"2785",NA,0,2.77232170672292,47.6,2,20.8,10.5,4.46,13.4,2.37,0.454,NA,NA,NA,NA
"2786",NA,0,2.65609820201283,49.5,0.933,19.4,9.73,4.75,12.5,2.19,0.405,NA,NA,NA,NA
"2787",NA,0,2.68574173860226,54.2,1.08,15.9,9.98,5.56,8.31,3.07,1.23,NA,NA,NA,NA
"2788",NA,0,2.42651126136458,51.7,1.05,15.1,12.5,5.59,9.46,2.7,1.08,NA,NA,NA,NA
"2789",NA,0,1.6232492903979,53.4,1.21,14.7,12.2,4.98,8.78,2.82,1.12,NA,NA,NA,NA
"2790",NA,0,2.74429298312268,52.8,1.09,14.9,12.1,5.07,9.48,2.75,1.01,NA,NA,NA,NA
"2791",NA,0,2.77158748088126,47.1,0.77,18.3,12.3,5.89,13.8,1.89,0.36,NA,NA,NA,NA
"2792",NA,0,2.88592633980143,52.6,1.1,15.1,11.6,5.13,9.48,2.58,0.99,NA,NA,NA,NA
"2793",NA,0,2.95568775031351,52.8,1.13,16.1,10.7,4.93,9.29,3.05,1.15,NA,NA,NA,NA
"2794",NA,0,2.11058971029925,54.1,0.73,15.4,12.2,5.35,7.71,3.31,0.58,NA,NA,NA,NA
"2795",NA,0,2.81157500587059,52,1.04,15,12.9,5.36,9.36,2.45,0.9,NA,NA,NA,NA
"2796",NA,0,3.09025805293132,53.2,1.2,15.1,12,5.1,8.82,2.74,1.08,NA,NA,NA,NA
"2797",NA,0,3.09307130637606,52.4,1.09,14.9,12.6,5.22,9.39,2.59,0.99,NA,NA,NA,NA
"2798",NA,0,2.96425963019685,54.8,1.01,14.3,9.83,6.88,0.151,4.25,8.4,NA,NA,NA,NA
"2799",NA,0,2.97405090279288,53,1.2,14.1,10.9,7.65,0.222,4.82,8.73,NA,NA,NA,NA
"2800",NA,0,2.84010609445676,48.4,0.782,16,9.03,6.32,0.104,7.39,11,NA,NA,NA,NA
"2801",NA,0,2.81358098856819,51.4,1.15,15.3,12.2,8.52,0.269,5.03,8.34,NA,NA,NA,NA
"2802",NA,0,2.91803033678488,51.5,0.964,15.7,10.3,7.19,0.222,5.11,9.01,NA,NA,NA,NA
"2803",NA,0,3.13861843389949,56.5,1.06,13.5,10.9,7.63,0.324,3.52,7.03,NA,NA,NA,NA
"2804",NA,0,3.09342168516224,57.1,1.08,12.5,11.4,7.99,0.285,3.31,7.07,NA,NA,NA,NA
"2805",NA,0,3.18355453361886,55.9,0.97,14,10.4,7.28,0.28,3.51,6.93,NA,NA,NA,NA
"2806",NA,0,3.02694162795903,52.3,1.23,15.7,12.8,8.93,0.145,3.76,7.86,NA,NA,NA,NA
"2807",NA,0,3.04688519083771,51.2,1.03,18.5,10,7.03,0.331,3.85,6.81,NA,NA,NA,NA
"2808",NA,0,3.08919836680515,55.3,1.33,17.1,9.39,6.57,0.179,2.69,6.3,NA,NA,NA,NA
"2809",NA,0,3.07077646284343,54.7,1.51,16.6,11.1,7.8,0.185,2.37,6.39,NA,NA,NA,NA
"2810",NA,0,2.99607365448528,55.6,1.38,13.5,11,7.71,0.282,3.97,8.11,NA,NA,NA,NA
"2811",NA,0,2.93651374247889,51.7,1.35,13.3,13.2,9.24,0.354,4.84,8.71,NA,NA,NA,NA
"2812",NA,0,2.9216864754836,55.2,1.21,14,10.5,7.34,0.346,4.33,8.68,NA,NA,NA,NA
"2813",NA,0,2.99431715266964,52.7,1.15,15.1,9.9,6.93,0.184,4.8,8.83,NA,NA,NA,NA
"2814",NA,0,2.93399316383124,51.5,1.24,15.8,12.2,8.54,0.279,4.53,8.5,NA,NA,NA,NA
"2815",NA,0,2.96473092105363,54.5,1.38,13.1,13.9,9.73,0.555,4.06,8.43,NA,NA,NA,NA
"2816",NA,0,2.96473092105363,52.4,1.55,11.9,17.6,12.3,0.313,3.11,7.39,NA,NA,NA,NA
"2817",NA,0,3.14581771449183,55.2,1.3,13.5,12.7,8.9,0.312,3.48,7.08,NA,NA,NA,NA
"2818",NA,0,3.18836592606315,56.2,0.976,14.5,10.3,7.22,0.36,3.64,7.09,NA,NA,NA,NA
"2819",NA,0,3.18836592606315,51.8,1.2,14.6,12.5,8.75,0.392,4.12,8.22,NA,NA,NA,NA
"2820",NA,0,2.91434315711944,52,1.16,15,11,7.73,0.256,4.07,8.05,NA,NA,NA,NA
"2821",NA,0,2.91434315711944,52.2,1.04,14.8,12.1,8.47,0.065,4.74,8.58,NA,NA,NA,NA
"2822",NA,0,3.24772783290972,58.4,1.03,14.7,8.86,6.21,0.208,2.99,6.5,NA,NA,NA,NA
"2823",NA,0,3.24772783290972,50,1.67,13.1,16.6,11.6,0.334,3.87,8.29,NA,NA,NA,NA
"2824",NA,0,2.96331551138611,50.3,1.58,14.9,15.1,10.6,0.606,3.72,7.91,NA,NA,NA,NA
"2825",NA,0,2.96331551138611,50,1.54,15.3,14.9,10.4,0.418,4.36,7.89,NA,NA,NA,NA
"2826",NA,0,2.77232170672292,62.7103,0.5499,15.4433,6.69,0.4301,2.1989,6.138,3.282,0.1038,NA,NA,NA
"2827",NA,0,1.57628391763605,63.6573,0.5475,16.1199,6.1836,0.4064,2.3593,6.4415,3.5193,0.1147,NA,NA,NA
"2828",-5.13862039822336,1,2.5894754713635,64.8024,0.27,14.6204,4.2997,0.0721,0.8533,5.538,4.7786,0.0259,144,169,76
"2829",-4.63573591692201,1,2.89104893068149,62.611,0.5797,15.7114,6.2133,0.5056,2.2874,5.7899,3.2008,0.1433,107.5,125.6,62.4
"2830",-4.47511687725459,1,2.7784973558304,62.561,0.5775,15.9532,5.8626,0.4739,2.3948,6.1052,3.3192,0.1358,119.2,135.1,66
"2831",-4.95356986404681,1,2.70367835052813,65.7157,0.325,15.5909,4.7048,0.0909,1.0808,6.0633,4.6254,0.0467,130.7,143.9,68.2
"2832",-4.77119214672968,1,2.55639824255064,63.7985,0.3664,15.7616,4.8978,0.1402,1.3335,6.2792,4.1976,0.0555,120,790,350
"2833",-4.95006770324173,1,2.70106067383348,63.4772,0.3638,15.5885,4.5717,0.1801,1.3191,5.9732,4.1537,0.0549,112,125.2,61.4
"2834",NA,0,2.89562265712514,61.2804,0.5675,15.8774,6.1773,0.4235,2.4087,5.9314,3.4609,0.1219,NA,NA,NA
"2835",NA,0,1.18643910342936,64.0542,0.503,15.8036,6.3898,0.3484,2.0418,6.2103,3.4914,0.1041,NA,NA,NA
"2836",-4.74258446673936,1,0.283239883035536,64.4518,0.4986,16.015,6.0062,0.3392,2.0313,5.9526,3.5941,0.0672,105,136,61.4
"2837",-4.30823607474621,1,2.71630067015924,62.3332,0.5664,15.4982,6.1409,0.3318,2.3391,6.1623,3.5002,0.1279,111.9,128.9,66.1
"2838",-4.53456500698771,1,2.60648683549559,63.0617,0.5835,16.2574,5.8095,0.3419,2.4024,6.2197,3.3144,0.1187,109,127.6,63.9
"2839",-4.43263760233622,1,2.71600676537014,62.3595,0.5801,16.2798,6.0577,0.405,2.3694,6.2806,3.2885,0.125,113.6,128.4,63.5
"2840",-4.33736173444056,1,1.00936393875016,62.4574,0.5036,15.9648,5.6369,0.3474,2.0732,6.5184,3.6334,0.0823,109.1,134.4,66.7
"2841",-4.91286966038066,1,2.56443702284373,64.2711,0.3322,14.9022,4.8167,0.1021,1.2037,5.6967,4.5543,0.039,120.5,134.6,65.2
"2842",NA,0,2.92550124889668,63.2960275862069,NA,NA,NA,NA,NA,NA,NA,NA,78,128.3,61
"2843",NA,0,1.88561715997899,60.08,0.9724,16.6081,8.0426,0.9402,3.9797,6.6256,2.9284,0.271,NA,NA,NA
"2844",-3.3205920987428,1,2.64033693787704,58.8242,0.9737,16.5173,8.3008,1.096,3.8241,6.2778,2.7857,0.284,99.1,115.5,56.5
"2845",NA,0,1.37712799149261,65.5137,0.3411,15.9303,5.0054,0.121,1.0988,6.6391,4.514,0.0334,NA,NA,NA
"2846",NA,0,1.74198268141737,60.1458,0.9509,16.6405,7.1736,0.9726,3.4351,6.5985,2.9285,0.2548,NA,NA,NA
"2847",NA,0,0.669237303822525,60.6755,0.9818,16.5568,7.6092,0.8428,3.7589,6.6662,2.9778,0.275,NA,NA,NA
"2848",NA,0,2.43479382848699,59.6633,0.9491,16.3211,7.5391,1.0243,3.6138,6.5459,2.9105,0.2059,NA,NA,NA
"2849",-3.55195281140179,1,2.98846974720289,58.7582,0.9537,16.1576,7.8845,0.9949,3.7381,5.9985,2.688,0.2682,101.5,138,63.2
"2850",NA,0,2.94676753998331,59.1051,0.9445,16.2762,8.3112,1.141,3.9238,6.185,2.7603,0.2528,NA,NA,NA
"2851",-4.07534089179935,1,2.62623088181227,61.2715,0.5804,15.9489,5.8112,0.3947,2.3596,6.5898,3.5872,0.1048,105.8,125.7,58.4
"2852",NA,0,2.6987805494741,61.2715,0.5804,15.9489,5.8112,0.3947,2.3596,6.5898,3.5872,0.1048,NA,NA,NA
"2853",NA,0,2.02231913493227,61.7497,0.5797,16.0592,5.3529,0.4051,2.2232,6.6258,3.7664,0.1093,NA,NA,NA
"2854",-4.19553376420651,1,2.62495911667206,61.4405,0.5747,16.3312,5.9864,0.4253,2.2099,6.6489,3.4583,0.1134,109.7,489,207
"2855",NA,0,2.42512828657558,62.1803,0.5832,16.0441,5.9877,0.3666,2.2607,6.7182,3.5486,0.1184,NA,NA,NA
"2856",NA,0,0.805498666033116,64.1971,0.5734,17.003,6.0988,0.3808,2.1098,7.2377,3.8395,0.1318,NA,NA,NA
"2857",NA,0,2.78081882108535,61.5245,0.5741,15.8449,5.7658,0.4619,2.2419,6.4301,3.4505,0.1246,NA,NA,NA
"2858",NA,0,2.89375029954659,58.7842,0.9235,16.2475,8.426,1.1163,3.7093,6.5625,2.7108,0.2486,NA,NA,NA
"2859",NA,0,2.81632106883316,59.0069,0.9241,16.2916,7.9552,0.9346,3.834,6.463,2.8266,0.2556,NA,NA,NA
"2860",NA,0,1.78233392830096,59.9289,0.9885,15.7577,7.2135,1.0585,3.5371,6.3653,2.8892,0.2855,NA,NA,NA
"2861",NA,0,1.6149872135005,63.4424,0.5877,16.3441,7.356,0.6683,3.0303,6.2951,3.0797,0.1272,NA,NA,NA
"2862",NA,0,0.794331328206227,59.9262,0.9073,16.3591,8.4699,0.9222,3.6623,6.8868,3.0753,0.2515,NA,NA,NA
"2863",NA,0,2.49600338612644,62.3008,0.3263,14.5478,6.3967,0.4107,2.0303,5.6841,4.5046,0.0143,NA,NA,NA
"2864",NA,0,2.54341896682051,62.5133,0.5815,16.0275,6.9327,0.5636,2.4007,6.7922,3.3875,0.0993,NA,NA,NA
"2865",-3.75598705873574,1,2.88466475616974,60.4541,0.5012,15.3126,8.2584,0.7343,2.8359,6.1576,2.9644,0.0943,107.5,118.4,57.1
"2866",NA,0,1.79220165780048,62.9484,0.5637,15.7032,7.4728,0.7753,2.9306,6.4216,3.0539,0.1613,NA,NA,NA
"2867",NA,0,2.42107909728722,54.3666,0.5515,13.8054,7.4472,0.4546,2.7869,6.0357,3.0203,0.1327,NA,NA,NA
"2868",-3.26501425916798,1,2.60772535863003,59.8408,0.9746,16.5675,8.2377,0.9949,3.8548,6.5664,2.8357,0.2797,96.4,117.2,57.4
"2869",-4.0732412444534,1,2.68692921678042,61.4636,0.6394,16.3057,5.6871,0.8365,2.7476,6.3697,3.4051,0.1296,104.1,116.7,56.5
"2870",NA,0,2.46277060487396,61,NA,NA,NA,NA,NA,NA,NA,NA,2.4,7.8,6.6
"2871",NA,0,2.85156577786687,59.5,NA,NA,NA,NA,NA,NA,NA,NA,103.2,123.6,65.2
"2872",-3.40373120765449,1,2.9546862426155,59.4459,0.9282,16.0448,8.2951,1.2705,3.4776,6.3057,2.7186,0.2571,93.8,113.1,54.8
"2873",-3.26280463369721,1,2.67023326231421,59.7033,0.9772,16.2724,7.9722,0.9974,3.8504,6.4678,2.9143,0.2772,101.1,117.9,56.8
"2874",-3.93942864020036,1,1.51695527381342,60.8747,0.9806,16.3572,7.0321,0.9211,3.2534,6.1385,2.8403,0.2598,89.1,116.9,52.3
"2875",-3.99103114201044,1,2.32706994706005,61.499,0.9709,16.5813,7.1069,0.7436,3.0975,6.2887,2.9599,0.2669,87,116,55.2
"2876",-2.69583386615642,1,1.48851661890373,56.4454,0.8206,13.7749,15.4547,0.774,3.2021,5.2721,2.4268,0.3553,117.6,990,429
"2877",-2.36030946177848,1,1.27566670953158,56.2567,1.2791,14.9373,12.6337,1.711,4.6496,5.4562,2.3934,0.6403,114.2,331,158
"2878",NA,0,1.61458630201241,62.8921,0.5823,16.0526,6.2952,0.3751,2.3881,6.6869,3.464,0.1346,NA,NA,NA
"2879",1.38063749630381,1,1.8169655022766,43.2610810756592,4.97708055407886,15.1589315626348,13.1739169684143,4.67015055618524,11.1658324723913,4.65209585042679,1.66404204740363,1.08227930629808,90.9148804437393,117.133963113499,51.8072064797787
"2880",NA,0,2.87077021614841,42.9457615779924,4.88966824452396,15.0785043129225,13.7445898415723,4.4629372472303,11.338273006477,4.67883677792757,1.5863040635738,1.0683479124644,NA,NA,NA
"2881",1.66999742162587,1,3.52174148701801,43.3837280981287,4.97226024176949,15.2302243211334,11.1836674990336,5.77154141112307,12.2974370761981,4.46657124050527,1.58497978288807,0.9894369508207,79.2162626427628,107.847865375356,49.5680354791786
"2882",NA,0,2.14003731640645,44.9132034718611,4.44282228710851,15.8703651853926,11.8295268189272,4.40182392704292,10.2595896164153,5.06579736810527,1.90592376304948,1.13695452181913,NA,NA,NA
"2883",1.18356210765266,1,1.90833885070428,43.2059807278809,5.47802022776141,15.4137134665923,12.8235247272438,4.64382416182209,10.82065780043,4.67368798279844,1.665405749781,1.06315202675798,99.9391917446707,133.980287985804,64.6305411631492
"2884",NA,0,2.26809705349349,44.332235785416,4.43302280758111,15.5436877610023,12.7720446514616,4.32862190812721,10.5344522968198,4.97309669129457,1.77682300032123,1.13736749116608,NA,NA,NA
"2885",1.47728615976839,1,2.96189232064277,44.5986380520017,5.18159306644656,15.0288898060256,9.91848947585638,5.69748245976063,12.6805612876599,4.24061081304168,1.6054477919934,0.938918695831614,71.901985264384,102.398938862851,48.9615045676256
"2886",NA,0,2.58439715240886,43.5020232802118,4.93380626467502,14.934305840036,13.0618973872209,4.79992006794225,11.5361942349003,4.50017485137633,1.57066493480541,0.9841634610581,NA,NA,NA
"2887",1.08075682821531,1,3.57529636937762,44.6599433755606,4.85957552336275,16.0542685321044,9.72638409555891,5.41342040546405,11.7702370373432,4.67048296100353,1.64706854863709,1.08909049577383,92.3090503995103,134.291092852922,59.4961380024701
"2888",NA,0,2.223302634111,45.0651598452454,4.72205253512523,15.3308898391366,11.9629403380167,4.19975565058033,10.9611077173692,4.87578904500102,1.64528609244553,1.10975361433517,NA,NA,NA
"2889",NA,0,3.46018841476687,43.6875529212532,4.88780694326842,15.0423370025402,11.8808213378493,5.01587637595258,12.0713378492803,4.40728196443692,1.70618120237087,1.06371718882303,NA,NA,NA
"2890",1.46776534344265,1,3.17394206495843,43.163569154944,5.04055857890954,15.1237293356607,13.1224971763015,4.53331964267379,11.741451894445,4.39880891261936,1.69524591847212,0.994968682616285,92.1567153106205,130.538446401309,60.4693151934569
"2891",NA,0,3.28743436315708,42.8401079475325,5.19863601179892,15.0028242086986,11.7570762117947,5.5741511683856,12.2581117549842,4.51768791447878,1.67465115792557,1.01462312503923,NA,NA,NA
"2892",1.79103463855215,1,3.12617229527926,42.8854228529157,5.37825982767064,14.7375988497484,11.9974161014389,5.73146209066567,12.1401556590504,4.31552735494223,1.65036101647235,0.906448285562467,80.2365273267806,108.671371591566,49.5426208302231
"2893",1.43792840712505,1,2.25430013591773,42.9981784697133,4.55885756840802,15.4699246228627,13.3263558324192,4.8396348888464,11.2069399297554,4.66955830406473,1.70982318073405,0.982217436372236,88.0668844827132,122.102604642973,61.6176059817122
"2894",NA,0,3.56327192635456,43.596474592512,5.06253306317187,15.6936528691347,12.8609500234561,3.83183446954196,10.9834609280645,4.95174024574047,1.79164961521954,0.991146555940391,NA,NA,NA
"2895",NA,0,3.23833843869363,41.728069098203,4.36161938679438,14.65880715543,12.1996397724017,9.57877931966106,10.2654631790086,4.47316713741864,1.65172540832617,0.971181792132302,NA,NA,NA
"2896",NA,0,3.39900814508565,41.7818046817776,5.44735759509547,16.7875741248006,11.1325165808776,2.7281940138266,14.0312854319055,5.0450016555793,1.74387686503517,1.19603062320018,NA,NA,NA
"2897",1.60736471758815,1,3.486732594282,43.6419082630128,4.85942852368619,15.0743587601303,11.399239702565,5.87037346478403,12.131339293174,4.32993566714011,1.63025315398112,0.898153563372044,69.5973677713397,98.5922402195763,51.9343214208366
"2898",NA,0,3.43412762382844,44.1030682032083,4.73929684395457,15.5909480685169,8.70265408989187,5.58320958735072,13.7284838851358,4.53328592642168,1.85200677639972,1.06351829000481,NA,NA,NA
"2899",1.38647819280151,1,1.9137368164926,43.8647971957937,4.81622433650476,15.8758137205809,12.0280420630946,3.0756134201302,11.8097145718578,5.40610916374562,1.85978968452679,1.08963445167752,97.0266563857958,133.160049659623,65.8542484110021
"2900",NA,0,3.45550028387561,43.2863111229149,5.21364291040584,14.3773557923123,11.3364045884961,4.27490117163958,14.5070839760156,4.54967976546779,1.62926340950182,0.616974983911662,NA,NA,NA
"2901",1.81058249518217,1,2.5364818488679,42.4595080983803,5.27894421115777,15.0079984003199,12.6024795040992,5.1379724055189,12.2625474905019,4.39612077584483,1.65866826634673,0.945810837832433,76.91687162401,105.236114283315,54.7116916083972
"2902",1.81346143920931,1,2.78194539423291,42.742551566081,4.83595352016405,14.6053636765711,13.7077318965864,4.81082385107153,11.9124683366169,4.54545454545455,1.56909653813679,1.0162438181014,89.6829684965822,135.801436818591,64.6581696834805
"2903",1.60680806148727,1,3.25349829965399,44.1468253968254,4.29331306990881,15.0371496116177,11.830884836204,4.72707700101317,12.4757261060453,4.54871664978048,1.65801249577845,1.14298378926039,83.9210499129249,116.843564468837,59.7257286990561
"2904",NA,0,2.71400822050674,43.7079166500657,4.80596836527352,15.3641579345791,12.8481214391012,3.26108609904777,12.4825690266544,4.70935097015817,1.55583887804295,1.09466512610064,NA,NA,NA
"2905",NA,0,2.05449905051488,44.5627998364302,4.60089963396268,15.2099977060331,12.1091529277999,4.47223801402312,11.449886797722,4.64578159440671,1.6307112294665,1.06918803546672,NA,NA,NA
"2906",1.01697011684251,1,1.89151132385492,44.306014209947,4.98548984289002,15.4828379865906,12.1054738316822,4.58120684479135,10.8495947163014,4.64925447813469,1.81527068948264,1.04673271289903,94.7873558310578,133.851413405766,62.4814679554297
"2907",1.75576258409336,1,3.41256913940866,42.9570087641964,4.80008297464088,15.1936939272935,11.8072913965669,5.88601358709744,12.0489550381165,4.49929990146761,1.64704662137634,1.01332780169061,78.7715995727605,104.003822589108,51.4197731681479
"2908",NA,0,2.13987908640124,50.74,0.89,16.96,11.3,6.48,9.99,2.77,0.38,0.15,NA,NA,NA
"2909",NA,0,2.59549622182557,51.52,0.92,17.5,10.05,6.46,9.47,3.2,0.4,0.16,NA,NA,NA
"2910",NA,0,1.56820172406699,52.02,1.18,17.55,9.92,5.22,9.65,3.54,0.56,0.17,NA,NA,NA
"2911",NA,0,1.64345267648619,52.22,1.1,17.09,9.71,5.94,9.49,3.34,0.61,0.19,NA,NA,NA
"2912",NA,0,1.39794000867204,52.25,1.04,16.96,9.94,5.84,9.65,3.21,0.61,0.19,NA,NA,NA
"2913",NA,0,1.96378782734556,52.65,1.68,11.99,15.22,5.99,8.29,2.76,0.55,0.33,NA,NA,NA
"2914",NA,0,2.09691001300806,52.88,0.73,17.47,9.48,6.01,9.32,3.25,0.44,0.09,NA,NA,NA
"2915",NA,0,2.23299611039215,52.93,0.88,16.87,9.86,5.79,9.01,3.73,0.46,0.14,NA,NA,NA
"2916",NA,0,2.90091306773767,54.06,0.82,16.36,10.15,5.81,8.58,3.11,0.58,0.17,NA,NA,NA
